date,open,ceilingPrice,floorPrice,close
2020-05-25,13.6,14.5,11.9,14.1
2020-05-26,13.8,15.5,12.7,14.0
2020-05-27,13.9,15.4,12.6,13.6
2020-05-28,13.6,14.9,12.3,14.1
2020-05-29,14.1,15.5,12.7,14.0
2020-06-01,14.0,15.4,12.6,14.1
2020-06-02,14.0,15.5,12.7,14.0
2020-06-03,14.0,15.4,12.6,15.2
2020-06-04,15.2,16.7,13.7,15.9
2020-06-05,15.9,17.4,14.4,16.0
2020-06-08,16.0,17.6,14.4,16.4
2020-06-09,16.2,18.0,14.8,16.1
2020-06-10,16.1,17.7,14.5,16.2
2020-06-11,16.4,17.8,14.6,15.5
2020-06-12,15.0,17.0,14.0,16.0
2020-06-15,16.0,17.6,14.4,15.8
2020-06-16,16.3,17.3,14.3,16.1
2020-06-17,16.0,17.7,14.5,14.5
2020-06-18,14.5,15.9,13.1,14.0
2020-06-19,14.0,15.4,12.6,14.7
2020-06-22,14.7,16.1,13.3,14.5
2020-06-23,14.5,15.9,13.1,14.2
2020-06-24,14.2,15.6,12.8,13.9
2020-06-25,13.9,15.2,12.6,14.3
2020-06-26,14.3,15.7,12.9,14.0
2020-06-29,13.9,15.4,12.6,13.1
2020-06-30,13.2,14.4,11.8,13.0
2020-07-01,13.0,14.3,11.7,13.2
2020-07-02,13.2,14.5,11.9,13.0
2020-07-03,13.0,14.3,11.7,12.8
2020-07-06,12.7,14.0,11.6,12.9
2020-07-07,12.9,14.1,11.7,13.1
2020-07-08,12.4,14.4,11.8,13.1
2020-07-09,13.2,14.4,11.8,13.3
2020-07-10,13.3,14.6,12.0,13.1
2020-07-13,13.2,14.4,11.8,13.0
2020-07-14,13.0,14.3,11.7,13.0
2020-07-15,13.1,14.3,11.7,12.8
2020-07-16,12.8,14.0,11.6,12.9
2020-07-17,12.9,14.1,11.7,13.0
2020-07-20,13.0,14.3,11.7,12.9
2020-07-21,12.9,14.1,11.7,12.9
2020-07-22,12.9,14.1,11.7,12.7
2020-07-23,12.7,13.9,11.5,12.2
2020-07-24,12.3,13.4,11.0,11.3
2020-07-27,11.0,12.4,10.2,10.2
2020-07-28,10.0,11.2,9.2,11.2
2020-07-29,11.3,12.3,10.1,11.9
2020-07-30,11.8,13.0,10.8,11.9
2020-07-31,11.6,13.0,10.8,11.8
2020-08-03,11.6,12.9,10.7,12.1
2020-08-04,12.3,13.3,10.9,12.6
2020-08-05,12.6,13.8,11.4,12.9
2020-08-06,12.9,14.1,11.7,12.8
2020-08-07,12.7,14.0,11.6,12.5
2020-08-10,12.5,13.7,11.3,12.7
2020-08-11,12.6,13.9,11.5,12.6
2020-08-12,12.5,13.8,11.4,12.6
2020-08-13,12.7,13.8,11.4,12.7
2020-08-14,12.7,13.9,11.5,12.5
2020-08-17,12.4,13.7,11.3,12.5
2020-08-18,12.4,13.7,11.3,12.4
2020-08-19,12.4,13.6,11.2,13.6
2020-08-20,13.5,14.9,12.3,13.4
2020-08-21,13.4,14.7,12.1,13.4
2020-08-24,13.1,14.7,12.1,13.7
2020-08-25,13.7,15.0,12.4,13.6
2020-08-26,13.6,14.9,12.3,13.4
2020-08-27,13.4,14.7,12.1,13.6
2020-08-28,13.6,14.9,12.3,14.0
2020-08-31,14.0,15.4,12.6,13.9
2020-09-01,14.2,15.2,12.6,14.1
2020-09-03,14.1,15.5,12.7,14.1
2020-09-04,14.1,15.5,12.7,14.0
2020-09-07,14.0,15.4,12.6,13.8
2020-09-08,13.8,15.1,12.5,13.8
2020-09-09,13.7,15.1,12.5,13.9
2020-09-10,13.9,15.2,12.6,13.9
2020-09-11,13.9,15.2,12.6,14.6
2020-09-14,14.6,16.0,13.2,14.5
2020-09-15,14.6,15.9,13.1,14.5
2020-09-16,14.5,15.9,13.1,14.3
2020-09-17,14.3,15.7,12.9,14.4
2020-09-18,14.4,15.8,13.0,14.5
2020-09-21,14.6,15.9,13.1,15.0
2020-09-22,15.0,16.5,13.5,15.4
2020-09-23,15.5,16.9,13.9,15.5
2020-09-24,15.5,17.0,14.0,15.4
2020-09-25,15.4,16.9,13.9,15.4
2020-09-28,15.5,16.9,13.9,15.6
2020-09-29,15.6,17.1,14.1,15.2
2020-09-30,15.2,16.7,13.7,15.4
2020-10-01,15.4,16.9,13.9,15.4
2020-10-02,15.4,16.9,13.9,15.4
2020-10-05,15.4,16.9,13.9,15.6
2020-10-06,15.7,17.1,14.1,15.4
2020-10-07,15.4,16.9,13.9,15.4
2020-10-08,15.5,16.9,13.9,15.4
2020-10-09,15.4,16.9,13.9,15.6
2020-10-12,15.6,17.1,14.1,15.5
2020-10-13,15.6,17.0,14.0,15.4
2020-10-14,15.4,16.9,13.9,15.6
2020-10-15,15.6,17.1,14.1,16.3
2020-10-16,16.3,17.9,14.7,16.2
2020-10-19,16.2,17.8,14.6,16.0
2020-10-20,16.0,17.6,14.4,15.8
2020-10-21,15.8,17.3,14.3,15.8
2020-10-22,15.9,17.3,14.3,15.7
2020-10-23,15.8,17.2,14.2,16.1
2020-10-26,16.2,17.7,14.5,15.9
2020-10-27,15.9,17.4,14.4,15.7
2020-10-28,15.6,17.2,14.2,15.0
2020-10-29,15.0,16.5,13.5,15.1
2020-10-30,15.2,16.6,13.6,15.4
2020-11-02,15.5,16.9,13.9,15.6
2020-11-03,15.7,17.1,14.1,15.8
2020-11-04,15.8,17.3,14.3,16.0
2020-11-05,15.9,17.6,14.4,15.8
2020-11-06,15.8,17.3,14.3,16.1
2020-11-09,16.1,17.7,14.5,17.0
2020-11-10,17.0,18.7,15.3,17.0
2020-11-11,16.9,18.7,15.3,17.0
2020-11-12,17.0,18.7,15.3,17.5
2020-11-13,17.5,19.2,15.8,17.3
2020-11-16,17.3,19.0,15.6,17.0
2020-11-17,17.0,18.7,15.3,17.3
2020-11-18,17.3,19.0,15.6,17.3
2020-11-19,17.3,19.0,15.6,17.1
2020-11-20,17.2,18.8,15.4,17.1
2020-11-23,17.1,18.8,15.4,17.0
2020-11-24,17.0,18.7,15.3,16.9
2020-11-25,16.9,18.5,15.3,17.1
2020-11-26,17.1,18.8,15.4,17.1
2020-11-27,17.1,18.8,15.4,17.0
2020-11-30,17.0,18.7,15.3,17.0
2020-12-01,16.8,18.7,15.3,17.3
2020-12-02,17.3,19.0,15.6,17.4
2020-12-03,17.5,19.1,15.7,17.3
2020-12-04,17.3,19.0,15.6,17.0
2020-12-07,17.0,18.7,15.3,17.1
2020-12-08,17.1,18.8,15.4,17.5
2020-12-09,17.6,19.2,15.8,17.4
2020-12-10,17.4,19.1,15.7,17.1
2020-12-11,17.1,18.8,15.4,17.3
2020-12-14,17.3,19.0,15.6,17.2
2020-12-15,17.2,18.9,15.5,17.0
2020-12-16,17.0,18.7,15.3,17.1
2020-12-17,17.2,18.8,15.4,17.1
2020-12-18,17.1,18.8,15.4,17.3
2020-12-21,17.3,19.0,15.6,17.9
2020-12-22,17.8,19.6,16.2,18.2
2020-12-23,18.2,20.0,16.4,18.0
2020-12-24,17.8,19.8,16.2,17.3
2020-12-25,17.3,19.0,15.6,17.4
2020-12-28,17.4,19.1,15.7,17.4
2020-12-29,17.4,19.1,15.7,17.2
2020-12-30,17.2,18.9,15.5,17.0
2020-12-31,17.0,18.7,15.3,17.0
2021-01-04,17.1,18.7,15.3,17.2
2021-01-05,17.2,18.9,15.5,17.7
2021-01-06,17.7,19.4,16.0,17.8
2021-01-07,17.8,19.5,16.1,19.2
2021-01-08,19.1,21.1,17.3,19.1
2021-01-11,19.1,21.0,17.2,18.8
2021-01-12,18.9,20.6,17.0,18.8
2021-01-13,19.0,20.6,17.0,19.1
2021-01-14,19.2,21.0,17.2,19.1
2021-01-15,19.2,21.0,17.2,19.2
2021-01-18,19.5,21.1,17.3,18.6
2021-01-19,18.6,20.4,16.8,16.9
2021-01-20,17.0,18.5,15.3,17.7
2021-01-21,17.7,19.4,16.0,17.8
2021-01-22,17.8,19.5,16.1,17.4
2021-01-25,17.4,19.1,15.7,16.7
2021-01-26,16.7,18.3,15.1,16.4
2021-01-27,16.4,18.0,14.8,15.6
2021-01-28,15.4,17.1,14.1,14.1
2021-01-29,12.7,15.5,12.7,14.6
2021-02-01,14.5,16.0,13.2,13.5
2021-02-02,13.3,14.8,12.2,14.7
2021-02-03,14.7,16.1,13.3,15.5
2021-02-04,15.6,17.0,14.0,15.4
2021-02-05,15.4,16.9,13.9,16.1
2021-02-08,16.0,17.7,14.5,15.1
2021-02-09,15.0,16.6,13.6,15.5
2021-02-17,15.6,17.0,14.0,16.1
2021-02-18,16.3,17.7,14.5,15.8
2021-02-19,15.7,17.3,14.3,15.9
2021-02-22,16.0,17.4,14.4,15.7
2021-02-23,15.7,17.2,14.2,16.3
2021-02-24,16.3,17.9,14.7,16.0
2021-02-25,16.0,17.6,14.4,15.9
2021-02-26,15.8,17.4,14.4,15.9
2021-03-01,15.9,17.4,14.4,16.2
2021-03-02,16.3,17.8,14.6,16.1
2021-03-03,16.1,17.7,14.5,16.1
2021-03-04,16.1,17.7,14.5,15.8
2021-03-05,15.8,17.3,14.3,15.8
2021-03-08,15.9,17.3,14.3,15.8
2021-03-09,15.9,17.3,14.3,15.7
2021-03-10,15.7,17.2,14.2,16.3
2021-03-11,16.5,17.9,14.7,17.3
2021-03-12,17.3,19.0,15.6,17.7
2021-03-15,17.8,19.4,16.0,17.8
2021-03-16,17.8,19.5,16.1,18.7
2021-03-17,18.5,20.5,16.9,18.9
2021-03-18,18.8,20.7,17.1,19.5
2021-03-19,19.5,21.4,17.6,19.6
2021-03-22,19.6,21.5,17.7,19.2
2021-03-23,19.2,21.1,17.3,18.8
2021-03-24,18.7,20.6,17.0,18.0
2021-03-25,18.0,19.8,16.2,17.8
2021-03-26,17.8,19.5,16.1,19.5
2021-03-29,19.5,21.4,17.6,21.4
2021-03-30,21.3,23.5,19.3,23.5
2021-03-31,23.5,25.8,21.2,25.7
2021-04-01,25.7,28.2,23.2,27.0
2021-04-02,26.9,29.7,24.3,27.0
2021-04-05,26.7,29.7,24.3,24.3
2021-04-06,24.3,26.7,21.9,24.8
2021-04-07,24.8,27.2,22.4,25.0
2021-04-08,25.0,27.5,22.5,25.2
2021-04-09,25.2,27.7,22.7,25.3
2021-04-12,25.4,27.8,22.8,25.4
2021-04-13,25.4,27.9,22.9,25.4
2021-04-14,25.4,27.9,22.9,25.7
2021-04-15,25.9,28.2,23.2,26.0
2021-04-16,26.0,28.6,23.4,25.8
2021-04-19,25.9,28.3,23.3,26.8
2021-04-20,27.1,29.4,24.2,27.5
2021-04-22,27.5,30.2,24.8,27.7
2021-04-23,27.5,30.4,25.0,27.0
2021-04-26,27.0,29.7,24.3,27.1
2021-04-27,27.1,29.8,24.4,27.2
2021-04-28,27.3,29.9,24.5,27.4
2021-04-29,27.3,30.1,24.7,27.4
2021-05-04,27.0,30.1,24.7,26.3
2021-05-05,26.8,28.9,23.7,26.4
2021-05-06,26.4,26.4,21.6,24.5
2021-05-07,24.6,26.9,22.1,24.5
2021-05-10,24.5,26.9,22.1,24.0
2021-05-11,24.0,26.4,21.6,23.5
2021-05-12,23.5,25.8,21.2,23.7
2021-05-13,23.7,26.0,21.4,26.0
2021-05-14,26.3,28.6,23.4,28.6
2021-05-17,28.6,31.4,25.8,29.7
2021-05-18,29.4,32.6,26.8,29.3
2021-05-19,29.2,32.2,26.4,29.4
2021-05-20,29.2,32.3,26.5,29.0
2021-05-21,29.0,31.9,26.1,29.1
2021-05-24,29.5,32.0,26.2,29.2
2021-05-25,29.2,32.1,26.3,29.4
2021-05-26,29.3,32.3,26.5,30.0
2021-05-27,30.1,33.0,27.0,29.5
2021-05-28,29.8,32.4,26.6,30.2
2021-05-31,30.2,33.2,27.2,30.4
2021-06-01,33.4,33.4,27.4,31.0
2021-06-02,31.0,34.1,27.9,31.1
2021-06-03,31.1,34.2,28.0,32.4
2021-06-04,32.4,35.7,29.3,32.5
2021-06-07,32.5,35.7,29.3,30.0
2021-06-08,32.6,33.0,27.0,29.0
2021-06-09,28.7,31.9,26.1,31.3
2021-06-10,31.3,34.4,28.2,29.5
2021-06-11,29.5,32.4,26.6,29.8
2021-06-14,29.8,32.7,26.9,29.2
2021-06-15,29.5,32.1,26.3,28.0
2021-06-16,28.0,30.8,25.2,27.0
2021-06-17,27.0,29.7,24.3,27.2
2021-06-18,27.2,29.9,24.5,27.5
2021-06-21,27.5,30.2,24.8,26.9
2021-06-22,27.0,29.5,24.3,27.2
2021-06-23,27.3,29.9,24.5,26.9
2021-06-24,27.0,29.5,24.3,27.0
2021-06-25,27.0,29.7,24.3,27.1
2021-06-28,27.2,29.8,24.4,28.0
2021-06-29,28.0,30.8,25.2,28.5
2021-06-30,28.5,31.3,25.7,28.7
2021-07-01,28.5,31.5,25.9,28.4
2021-07-02,28.5,31.2,25.6,29.0
2021-07-05,29.0,31.9,26.1,30.0
2021-07-06,30.0,33.0,27.0,29.9
2021-07-07,29.5,32.8,27.0,29.7
2021-07-08,29.7,32.6,26.8,28.1
2021-07-09,28.1,30.9,25.3,26.0
2021-07-12,26.0,28.6,23.4,23.7
2021-07-13,23.8,26.0,21.4,24.3
2021-07-14,24.3,26.7,21.9,24.9
2021-07-15,24.9,27.3,22.5,27.3
2021-07-16,27.3,30.0,24.6,28.1
2021-07-19,27.9,30.9,25.3,25.6
2021-07-20,24.5,28.1,23.1,27.1
2021-07-21,26.1,29.8,24.4,26.7
2021-07-22,26.7,29.3,24.1,27.2
2021-07-23,27.2,29.9,24.5,26.4
2021-07-26,26.0,29.0,23.8,26.4
2021-07-27,26.4,29.0,23.8,26.8
2021-07-28,26.5,29.4,24.2,26.9
2021-07-29,26.8,29.5,24.3,27.1
2021-07-30,27.2,29.8,24.4,27.8
2021-08-02,27.8,30.5,25.1,27.3
2021-08-03,27.4,30.0,24.6,27.5
2021-08-04,27.6,30.2,24.8,27.4
2021-08-05,27.5,30.1,24.7,28.8
2021-08-06,28.9,31.6,26.0,29.0
2021-08-09,28.8,31.9,26.1,29.1
2021-08-10,29.1,32.0,26.2,29.5
2021-08-11,29.6,32.4,26.6,29.0
2021-08-12,29.0,31.9,26.1,28.9
2021-08-13,29.0,31.7,26.1,29.0
2021-08-16,29.0,31.9,26.1,29.3
2021-08-17,29.4,32.2,26.4,29.5
2021-08-18,29.5,32.4,26.6,29.4
2021-08-19,29.0,32.3,26.5,29.2
2021-08-20,29.2,32.1,26.3,28.4
2021-08-23,28.1,31.2,25.6,27.4
2021-08-24,27.4,30.1,24.7,27.0
2021-08-25,27.1,29.7,24.3,27.5
2021-08-26,28.4,30.2,24.8,28.2
2021-08-27,28.1,31.0,25.4,27.9
2021-08-30,27.8,30.6,25.2,27.5
2021-08-31,27.6,30.2,24.8,27.5
2021-09-01,27.4,30.2,24.8,26.9
2021-09-06,27.0,29.5,24.3,26.5
2021-09-07,26.5,29.1,23.9,26.6
2021-09-08,26.8,29.2,24.0,26.5
2021-09-09,26.5,29.1,23.9,26.4
2021-09-10,26.5,29.0,23.8,26.3
2021-09-13,26.7,28.9,23.7,25.9
2021-09-14,26.0,28.4,23.4,25.6
2021-09-15,25.6,28.1,23.1,25.6
2021-09-16,25.7,28.1,23.1,26.1
2021-09-17,26.5,28.7,23.5,26.8
2021-09-20,26.8,29.4,24.2,27.0
2021-09-21,27.0,29.7,24.3,26.5
2021-09-22,26.5,29.1,23.9,26.5
2021-09-23,26.6,29.1,23.9,26.8
2021-09-24,27.0,29.4,24.2,27.0
2021-09-27,27.5,29.7,24.3,26.8
2021-09-28,26.8,29.4,24.2,26.4
2021-09-29,26.4,29.0,23.8,26.0
2021-09-30,26.0,28.6,23.4,26.6
2021-10-01,26.8,29.2,24.0,26.1
2021-10-04,26.1,28.7,23.5,28.2
2021-10-05,28.0,31.0,25.4,28.9
2021-10-11,29.7,30.9,26.9,30.3
2021-10-12,30.3,32.4,28.2,30.2
2021-10-13,30.35,32.3,28.1,30.0
2021-10-14,29.65,32.1,27.9,29.0
2021-10-15,29.0,31.0,27.0,27.55
2021-10-18,27.95,29.45,25.65,27.6
2021-10-19,27.7,29.5,25.7,28.0
2021-10-20,28.1,29.95,26.05,28.3
2021-10-21,28.3,30.25,26.35,27.5
2021-10-22,27.6,29.4,25.6,27.6
2021-10-25,27.6,29.5,25.7,26.95
2021-10-26,26.8,28.8,25.1,27.1
2021-10-27,27.2,28.95,25.25,27.25
2021-10-28,27.4,29.15,25.35,27.3
2021-10-29,27.4,29.2,25.4,27.95
2021-11-01,28.2,29.9,26.0,28.5
2021-11-02,28.5,30.45,26.55,28.6
2021-11-03,28.7,30.6,26.6,28.65
2021-11-04,28.65,30.65,26.65,30.5
2021-11-05,30.45,32.6,28.4,31.5
2021-11-08,30.9,33.7,29.3,31.0
2021-11-09,30.6,33.15,28.85,29.1
2021-11-10,29.1,31.1,27.1,29.1
2021-11-11,25.1,25.15,21.95,23.8
2021-11-12,23.8,25.45,22.15,23.7
2021-11-15,23.5,25.35,22.05,23.7
2021-11-16,23.5,25.35,22.05,23.6
2021-11-17,23.7,25.25,21.95,23.65
2021-11-18,23.65,25.3,22.0,23.1
2021-11-19,23.2,24.7,21.5,23.25
2021-11-22,23.55,24.85,21.65,24.1
2021-11-23,24.5,25.75,22.45,23.8
2021-11-24,24.0,25.45,22.15,24.95
2021-11-25,25.4,26.65,23.25,24.95
2021-11-26,25.0,26.65,23.25,24.95
2021-11-29,24.4,26.65,23.25,24.1
2021-11-30,24.5,25.75,22.45,23.5
2021-12-01,23.5,25.1,21.9,23.55
2021-12-02,23.75,25.15,21.95,23.55
2021-12-03,23.55,25.15,21.95,23.0
2021-12-06,22.9,24.6,21.4,22.05
2021-12-07,22.1,23.55,20.55,22.45
2021-12-08,22.3,24.0,20.9,22.9
2021-12-09,22.8,24.5,21.3,22.95
2021-12-10,23.0,24.55,21.35,22.95
2021-12-13,22.9,24.55,21.35,22.6
2021-12-14,22.65,24.15,21.05,22.2
2021-12-15,22.35,23.75,20.65,22.3
2021-12-16,22.6,23.85,20.75,22.15
2021-12-17,22.3,23.7,20.6,22.2
2021-12-20,22.1,23.75,20.65,21.85
2021-12-21,21.85,23.35,20.35,21.5
2021-12-22,21.55,23.0,20.0,20.8
2021-12-23,20.8,22.25,19.35,20.1
2021-12-24,20.2,21.5,18.7,21.5
2021-12-27,22.0,23.0,20.0,21.5
2021-12-28,21.6,23.0,20.0,21.5
2021-12-29,21.75,23.0,20.0,21.5
2021-12-30,21.6,23.0,20.0,21.4
2021-12-31,21.6,22.85,19.95,22.3
2022-01-04,22.5,23.85,20.75,22.5
2022-01-05,22.6,24.05,20.95,22.0
2022-01-06,22.0,23.5,20.5,22.5
2022-01-07,22.45,24.05,20.95,22.1
2022-01-10,22.2,23.6,20.6,21.3
2022-01-11,21.5,22.75,19.85,21.05
2022-01-12,21.1,22.5,19.6,22.2
2022-01-13,22.2,23.75,20.65,22.25
2022-01-14,21.6,23.8,20.7,22.5
2022-01-17,22.45,24.05,20.95,22.0
2022-01-18,21.4,23.5,20.5,20.6
2022-01-19,21.0,22.0,19.2,19.35
2022-01-20,19.8,20.7,18.0,20.5
2022-01-21,20.95,21.9,19.1,20.6
2022-01-24,20.6,22.0,19.2,20.6
2022-01-25,20.65,22.0,19.2,21.4
2022-01-26,21.6,22.85,19.95,22.2
2022-01-27,22.3,23.75,20.65,21.9
2022-01-28,21.9,23.4,20.4,22.5
2022-02-07,22.8,24.05,20.95,23.1
2022-02-08,22.9,24.7,21.5,23.2
2022-02-09,23.2,24.8,21.6,24.1
2022-02-10,23.85,25.75,22.45,23.6
2022-02-11,23.5,25.25,21.95,23.6
2022-02-14,23.0,25.25,21.95,22.0
2022-02-15,22.1,23.5,20.5,22.55
2022-02-16,22.65,24.1,21.0,22.6
2022-02-17,22.5,24.15,21.05,22.5
2022-02-18,22.45,24.05,20.95,22.3
2022-02-21,22.2,23.85,20.75,22.3
2022-02-22,22.0,23.85,20.75,22.05
2022-02-23,22.2,23.55,20.55,22.1
2022-02-24,22.1,23.6,20.6,21.7
2022-02-25,22.0,23.2,20.2,21.8
2022-02-28,21.85,23.3,20.3,21.65
2022-03-01,21.65,23.15,20.15,21.5
2022-03-02,21.35,23.0,20.0,21.0
2022-03-03,21.15,22.45,19.55,21.1
2022-03-04,21.3,22.55,19.65,21.35
2022-03-07,21.05,22.8,19.9,21.05
2022-03-08,20.8,22.5,19.6,20.95
2022-03-09,21.15,22.4,19.5,21.0
2022-03-10,21.3,22.45,19.55,21.05
2022-03-11,21.15,22.5,19.6,21.05
2022-03-14,21.2,22.5,19.6,21.85
2022-03-15,22.05,23.35,20.35,21.7
2022-03-16,21.75,23.2,20.2,21.75
2022-03-17,21.7,23.25,20.25,22.1
2022-03-18,22.1,23.6,20.6,21.65
2022-03-21,21.7,23.15,20.15,22.15
2022-03-22,22.1,23.7,20.6,22.05
2022-03-23,22.1,23.55,20.55,21.95
2022-03-24,21.95,23.45,20.45,22.0
2022-03-25,22.1,23.5,20.5,22.0
2022-03-28,22.0,23.5,20.5,21.4
2022-03-29,21.5,22.85,19.95,21.65
2022-03-30,21.5,23.15,20.15,21.75
2022-03-31,21.7,23.25,20.25,21.4
2022-04-01,21.1,22.85,19.95,22.1
2022-04-04,22.0,23.6,20.6,21.7
2022-04-05,21.5,23.2,20.2,21.3
2022-04-06,21.0,22.75,19.85,21.35
2022-04-07,21.1,22.8,19.9,20.65
2022-04-08,20.5,22.05,19.25,20.0
2022-04-12,20.05,21.4,18.6,19.0
2022-04-13,19.15,20.3,17.7,19.6
2022-04-14,19.8,20.95,18.25,19.65
2022-04-15,19.7,21.0,18.3,19.45
2022-04-18,19.4,20.8,18.1,19.45
2022-04-19,19.3,20.8,18.1,18.15
2022-04-20,18.0,19.4,16.9,16.9
2022-04-21,16.5,18.05,15.75,16.2
2022-04-22,16.55,17.3,15.1,16.4
2022-04-25,16.6,17.5,15.3,15.45
2022-04-26,15.1,16.5,14.4,15.8
2022-04-27,16.0,16.9,14.7,16.2
2022-04-28,16.35,17.3,15.1,16.2
2022-04-29,16.3,17.3,15.1,16.3
2022-05-04,16.55,17.4,15.2,16.7
2022-05-05,17.1,17.85,15.55,16.5
2022-05-06,16.15,17.65,15.35,15.5
2022-05-09,15.6,16.55,14.45,14.5
2022-05-10,14.0,15.5,13.5,14.7
2022-05-11,14.85,15.7,13.7,14.65
2022-05-12,14.5,15.65,13.65,13.7
2022-05-13,13.7,14.65,12.75,12.8
2022-05-16,13.0,13.65,11.95,12.15
2022-05-17,11.8,13.0,11.3,13.0
2022-05-18,13.45,13.9,12.1,13.9
2022-05-19,13.9,14.85,12.95,14.45
2022-05-20,14.5,15.45,13.45,14.75
2022-05-23,14.9,15.75,13.75,14.5
2022-05-24,14.3,15.5,13.5,14.4
2022-05-25,14.45,15.4,13.4,15.2
2022-05-26,15.4,16.25,14.15,15.1
2022-05-27,15.15,16.15,14.05,15.2
2022-05-30,15.3,16.25,14.15,15.15
2022-05-31,15.05,16.2,14.1,14.8
2022-06-01,14.85,15.8,13.8,14.85
2022-06-02,14.9,15.85,13.85,14.6
2022-06-03,14.6,15.6,13.6,14.45
2022-06-06,14.3,15.45,13.45,14.05
2022-06-07,14.05,15.0,13.1,13.65
2022-06-08,13.85,14.6,12.7,14.6
2022-06-09,14.7,15.6,13.6,14.65
2022-06-10,14.45,15.65,13.65,14.3
2022-06-13,13.8,15.3,13.3,13.5
2022-06-14,13.3,14.4,12.6,13.6
2022-06-15,13.65,14.55,12.65,13.25
2022-06-16,13.5,14.15,12.35,13.3
2022-06-17,13.0,14.2,12.4,12.95
2022-06-20,12.8,13.85,12.05,13.35
2022-06-21,13.15,14.25,12.45,12.9
2022-06-22,13.3,13.8,12.0,13.2
2022-06-23,13.25,14.1,12.3,13.55
2022-06-24,13.6,14.45,12.65,13.5
2022-06-27,13.6,14.4,12.6,13.65
2022-06-28,13.65,14.6,12.7,14.15
2022-06-29,13.95,15.1,13.2,14.0
2022-06-30,14.0,14.95,13.05,13.5
2022-07-01,13.5,14.4,12.6,13.45
2022-07-04,13.6,14.35,12.55,13.6
2022-07-05,13.6,14.55,12.65,13.8
2022-07-06,13.7,14.75,12.85,13.35
2022-07-07,13.5,14.25,12.45,13.45
2022-07-08,13.7,14.35,12.55,13.6
2022-07-11,13.55,14.55,12.65,13.35
2022-07-12,13.45,14.25,12.45,13.65
2022-07-13,13.65,14.6,12.7,14.6
2022-07-14,14.7,15.6,13.6,14.55
2022-07-15,14.65,15.55,13.55,14.65
2022-07-18,14.75,15.65,13.65,14.4
2022-07-19,14.45,15.4,13.4,14.55
2022-07-20,14.75,15.55,13.55,14.8
2022-07-21,14.7,15.8,13.8,14.65
2022-07-22,14.7,15.65,13.65,14.35
2022-07-25,14.35,15.35,13.35,14.15
2022-07-26,14.2,15.1,13.2,14.1
2022-07-27,14.05,15.05,13.15,14.3
2022-07-28,14.6,15.3,13.3,14.7
2022-07-29,14.85,15.7,13.7,14.65
2022-08-01,14.75,15.65,13.65,15.05
2022-08-02,15.1,16.1,14.0,15.1
2022-08-03,15.05,16.15,14.05,15.25
2022-08-04,15.5,16.3,14.2,15.2
2022-08-05,15.1,16.25,14.15,15.15
2022-08-08,15.2,16.2,14.1,15.15
2022-08-09,15.25,16.2,14.1,15.2
2022-08-10,15.15,16.25,14.15,15.0
2022-08-11,15.15,16.05,13.95,14.8
2022-08-12,14.75,15.8,13.8,14.9
2022-08-15,14.95,15.9,13.9,15.9
2022-08-16,16.0,17.0,14.8,15.8
2022-08-17,15.8,16.9,14.7,15.6
2022-08-18,15.5,16.65,14.55,15.5
2022-08-19,15.5,16.55,14.45,15.45
2022-08-22,15.4,16.5,14.4,15.55
2022-08-23,15.45,16.6,14.5,15.7
2022-08-24,15.7,16.75,14.65,15.65
2022-08-25,15.75,16.7,14.6,15.95
2022-08-26,16.05,17.05,14.85,15.7
2022-08-29,15.35,16.75,14.65,15.45
2022-08-30,15.55,16.5,14.4,15.4
2022-08-31,15.35,16.45,14.35,15.6
2022-09-05,15.6,16.65,14.55,15.45
2022-09-06,15.5,16.5,14.4,15.5
2022-09-07,15.55,16.55,14.45,14.65
2022-09-08,14.8,15.65,13.65,14.0
2022-09-09,14.25,14.95,13.05,14.3
2022-09-12,14.4,15.3,13.3,14.25
2022-09-13,14.25,15.2,13.3,14.4
2022-09-14,14.0,15.4,13.4,14.15
2022-09-15,14.25,15.1,13.2,14.1
2022-09-16,14.1,15.05,13.15,13.7
2022-09-19,13.7,14.65,12.75,13.0
2022-09-20,13.25,13.9,12.1,13.4
2022-09-21,13.3,14.3,12.5,13.3
2022-09-22,13.1,14.2,12.4,13.35
2022-09-23,13.35,14.25,12.45,13.1
2022-09-26,12.9,14.0,12.2,12.4
2022-09-27,12.45,13.25,11.55,12.75
2022-09-28,12.6,13.6,11.9,12.5
2022-09-29,12.7,13.35,11.65,12.4
2022-09-30,12.45,13.25,11.55,12.45
2022-10-03,12.45,13.3,11.6,11.9
2022-10-04,12.2,12.7,11.1,11.5
2022-10-05,11.7,12.3,10.7,11.7
2022-10-06,11.75,12.5,10.9,11.0
2022-10-07,10.55,11.75,10.25,10.35
2022-10-10,10.05,11.05,9.63,10.1
2022-10-11,9.9,10.8,9.4,9.4
2022-10-12,9.15,10.05,8.75,10.05
2022-10-13,10.2,10.75,9.35,10.3
2022-10-14,10.65,11.0,9.58,11.0
2022-10-17,11.0,11.75,10.25,11.5
2022-10-18,11.8,12.3,10.7,11.25
2022-10-19,11.45,12.0,10.5,11.15
2022-10-20,11.05,11.9,10.4,10.85
2022-10-21,10.9,11.6,10.1,10.25
2022-10-24,10.4,10.95,9.54,9.9
2022-10-25,10.0,10.55,9.21,10.55
2022-10-26,10.7,11.25,9.82,10.45
